daily,px,daily_px_change,weekly,weekly_weighted_px,weekly_px_change,monthly,monthly_weighted_px,monthly_px_change,yearly,yearly_weighted_px,yearly_px_change,daily_%_change,hist_vol10,hist_vol30,hist_vol50,hist_vol100,daily_labels
13/08/2012,1.7941,0.0119,,,,,,,,,,0.6677%,10.16017306,7.690614365,7.999398591,8.310964173,Mon
10/08/2012,1.7822,-0.001,,,,,,,,,,-0.0561%,9.415299504,7.499812951,7.831508638,8.245609881,Fri
09/08/2012,1.7832,0.0024,,,,,,,,,,0.1348%,9.718141511,7.517710069,7.858381548,8.369208083,Thu
08/08/2012,1.7808,-0.0057,,,,,,,,,,-0.3191%,9.574821442,8.073765443,7.893962237,8.395096758,Wed
07/08/2012,1.7865,0.01,,,,,,,,,,0.5629%,9.682788953,8.410748341,8.020227102,8.392142276,Tue
06/08/2012,1.7765,-0.0023,,,,,,,,,,-0.1293%,8.467586969,8.286964474,8.510972565,8.386444522,Mon
03/08/2012,1.7788,-0.0227,,,,,,,,,,-1.2601%,9.519559225,8.567814271,8.518226067,8.576066344,Fri
02/08/2012,1.8015,-0.0068,,,,,,,,,,-0.3760%,8.285424388,7.854643936,8.172886326,8.371960967,Thu
01/08/2012,1.8083,0.0131,,,,,,,,,,0.7297%,8.209733912,7.880194458,8.146507003,8.353865526,Wed
31/07/2012,1.7952,-0.0063,,,,,,,,,,-0.3497%,7.076456854,7.929812839,7.945157837,8.315525424,Tue
30/07/2012,1.8015,-0.0105,,,,,,,,,,-0.5795%,6.875621526,7.960103547,7.970094532,8.439326276,Mon
27/07/2012,1.812,-0.0009,,,,,,,,,,-0.0496%,6.15037175,7.9794524,8.287637346,8.395220728,Fri
26/07/2012,1.8129,-0.0088,,,,,,,,,,-0.4831%,6.192654294,7.978876974,8.418649095,8.423673894,Thu
25/07/2012,1.8217,-0.0067,,,,,,,,,,-0.3664%,6.372889104,7.85065068,8.386683556,8.440888484,Wed
24/07/2012,1.8284,0.009,,,,,,,,,,0.4947%,6.753500048,7.814062975,8.358252942,8.431966797,Tue
23/07/2012,1.8194,0.0112,,,,,,,,,,0.6194%,6.884920849,7.72313023,8.278721781,8.43672867,Mon
20/07/2012,1.8082,0.0057,,,,,,,,,,0.3162%,5.897554148,7.512107814,8.397905477,8.559803946,Fri
19/07/2012,1.8025,0.0004,,,,,,,,,,0.0222%,5.618009089,7.591353526,8.987702914,8.548545069,Thu
18/07/2012,1.8021,-0.0028,,,,,,,,,,-0.1551%,6.473109602,7.615726588,8.987770268,8.644508965,Wed
17/07/2012,1.8049,-0.0039,,,,,,,,,,-0.2156%,6.492032161,7.610123672,9.080082674,8.649747644,Tue
16/07/2012,1.8088,-0.0023,,,,,,,,,,-0.1270%,7.018419653,8.080509836,9.328803345,8.649410898,Mon
13/07/2012,1.8111,-0.01,,,,,,,,,,-0.5491%,7.470462521,8.104926976,9.539627494,8.746559635,Fri
12/07/2012,1.8211,0.0116,,,,,,,,,,0.6411%,6.794736542,8.021389396,9.432555886,8.69610745,Thu
11/07/2012,1.8095,-0.0077,,,,,,,,,,-0.4237%,8.210334278,7.801419686,9.371231236,8.666873985,Wed
10/07/2012,1.8172,-0.004,,,,,,,,,,-0.2196%,9.101786201,7.988626186,9.305797411,8.635717568,Tue
09/07/2012,1.8212,0.003,,,,,,,,,,0.1650%,9.122692372,8.976569102,9.304508293,8.645257427,Mon
06/07/2012,1.8182,0.0091,,,,,,,,,,0.5030%,10.21369406,8.978005411,9.317741278,8.685196844,Fri
05/07/2012,1.8091,0.0023,,,,,,,,,,0.1273%,10.06681699,9.024451888,9.284021584,8.73200066,Thu
04/07/2012,1.8068,0.0101,,,,,,,,,,0.5621%,10.32392573,9.022768025,9.285581345,8.761111425,Wed
03/07/2012,1.7967,-0.0077,,,,,,,,,,-0.4267%,10.77836361,8.805102705,9.276373963,8.739887795,Tue
02/07/2012,1.8044,-0.0039,,,,,,,,,,-0.2157%,10.76457552,8.84360766,9.325752948,8.710541716,Mon
29/06/2012,1.8083,-0.0192,,,,,,,,,,-1.0506%,11.24455936,9.491185618,9.508896846,8.710947732,Fri
28/06/2012,1.8275,0.0135,,,,,,,,,,0.7442%,9.37424299,9.158909902,9.170163571,8.53124696,Thu
27/06/2012,1.814,0.0062,,,,,,,,,,0.3430%,8.552907754,8.921931791,9.020807164,8.497997871,Wed
26/06/2012,1.8078,-0.0143,,,,,,,,,,-0.7848%,8.377335341,8.878810214,8.999161887,8.486619688,Tue
25/06/2012,1.8221,0.0074,,,,,,,,,,0.4078%,7.373727994,8.56677286,8.795545095,8.379675179,Mon
22/06/2012,1.8147,0.0074,,,,,,,,,,0.4095%,7.004070068,8.875049538,8.823106318,8.409857194,Fri
21/06/2012,1.8073,0.0141,,,,,,,,,,0.7863%,7.142684959,9.76783203,8.778071419,8.399944669,Thu
20/06/2012,1.7932,-0.0075,,,,,,,,,,-0.4165%,4.810050998,9.495343735,8.602726919,8.322044794,Wed
19/06/2012,1.8007,-0.011,,,,,,,,,,-0.6072%,4.658172925,9.567868154,8.749609187,8.291703758,Tue
18/06/2012,1.8117,-0.0007,,,,,,,,,,-0.0386%,5.951053716,9.785137234,8.672848993,8.45461757,Mon
15/06/2012,1.8124,-0.0026,,,,,,,,,,-0.1433%,5.867383173,10.10597606,8.890316308,8.504487419,Fri
14/06/2012,1.815,-0.005,,,,,,,,,,-0.2747%,5.870295917,10.07782986,8.899394626,8.549205796,Thu
13/06/2012,1.82,-0.0054,,,,,,,,,,-0.2958%,5.990698139,10.08100236,8.878385913,8.689516644,Wed
12/06/2012,1.8254,-0.0053,,,,,,,,,,-0.2895%,7.525785434,10.00255837,8.855497094,8.751097913,Tue
11/06/2012,1.8307,0.0085,,,,,,,,,,0.4665%,10.9469658,9.940249801,8.936457249,8.830903911,Mon
08/06/2012,1.8222,-0.0046,,,,,,,,,,-0.2518%,10.59300085,9.930243136,8.898288406,8.800229026,Fri
07/06/2012,1.8268,-0.0018,,,,,,,,,,-0.0984%,11.06118618,9.918086594,8.903832254,8.850449128,Thu
06/06/2012,1.8286,-0.0177,,,,,,,,,,-0.9587%,11.14775884,9.909121528,8.907475178,8.858476553,Wed
05/06/2012,1.8463,-0.0053,,,,,,,,,,-0.2862%,9.9235708,9.493224437,8.591225643,8.727748306,Tue
04/06/2012,1.8516,-0.0067,,,,,,,,,,-0.3605%,9.96124183,9.660586997,8.621919856,8.779742014,Mon
01/06/2012,1.8583,-0.009,,,,,,,,,,-0.4820%,11.02755884,9.964550055,8.565135752,8.822917901,Fri
31/05/2012,1.8673,0.0105,,,,,,,,,,0.5655%,11.41174383,9.788256647,8.757859313,8.817073373,Thu
30/05/2012,1.8568,0.0241,,,,,,,,,,1.3150%,11.22857036,9.70084928,8.7600611,8.823956259,Wed
29/05/2012,1.8327,-0.0042,,,,,,,,,,-0.2286%,8.90391384,8.986487866,8.281557599,8.569363923,Tue
28/05/2012,1.8369,-0.0127,,,,,,,,,,-0.6866%,8.756253411,8.937782258,8.374725179,8.636641214,Mon
25/05/2012,1.8496,0.0022,,,,,,,,,,0.1191%,8.351253047,8.771887529,8.563393383,8.566747312,Fri
24/05/2012,1.8474,-0.0028,,,,,,,,,,-0.1513%,10.39963706,8.786943233,8.63431843,8.604022952,Thu
23/05/2012,1.8502,0.0064,,,,,,,,,,0.3471%,10.16713165,8.759814712,8.637236976,8.602778341,Wed
22/05/2012,1.8438,0.02,,,,,,,,,,1.0966%,11.43522361,9.137909253,8.717307864,8.589772637,Tue
21/05/2012,1.8238,-0.012,,,,,,,,,,-0.6537%,11.18967276,8.643655925,8.631339821,8.405347687,Mon
18/05/2012,1.8358,0.006,,,,,,,,,,0.3279%,10.0053005,8.727104031,8.504676047,8.539202002,Fri
17/05/2012,1.8298,0.0038,,,,,,,,,,0.2081%,10.15398477,8.71011697,8.529066089,8.529124234,Thu
16/05/2012,1.826,0.0006,,,,,,,,,,0.0329%,10.84457887,8.706142759,8.624291066,8.786321319,Wed
15/05/2012,1.8254,0.0157,,,,,,,,,,0.8675%,10.73944187,8.729921416,8.660363631,8.792260436,Tue
14/05/2012,1.8097,0.0255,,,,,,,,,,1.4292%,10.36851727,8.575483709,8.529012584,8.895046922,Mon
11/05/2012,1.7842,1E-04,,,,,,,,,,0.0056%,8.318688487,7.495845921,8.266605258,8.5909175,Fri
10/05/2012,1.7841,-0.0101,,,,,,,,,,-0.5629%,8.542252805,7.547299093,8.271612923,8.615775764,Thu
09/05/2012,1.7942,0.0174,,,,,,,,,,0.9793%,7.545517322,7.35447895,8.353471421,8.636110116,Wed
08/05/2012,1.7768,0.0163,,,,,,,,,,0.9259%,6.623467903,6.769671784,8.086350887,8.491377234,Tue
07/05/2012,1.7605,0.0022,,,,,,,,,,0.1251%,4.842662968,6.220546628,7.828737313,8.340374262,Mon
04/05/2012,1.7583,-0.005,,,,,,,,,,-0.2836%,5.796629402,6.2390037,8.033685928,8.510901985,Fri
03/05/2012,1.7633,0.0026,,,,,,,,,,0.1477%,6.039609902,6.692276658,8.007837796,8.667803444,Thu
02/05/2012,1.7607,0.0062,,,,,,,,,,0.3534%,5.917331446,6.745602252,8.070047956,8.714411592,Wed
01/05/2012,1.7545,-0.0028,,,,,,,,,,-0.1593%,5.490201787,6.624185676,8.028176629,8.721234539,Tue
30/04/2012,1.7573,-0.0038,,,,,,,,,,-0.2158%,5.611285189,6.763535664,8.071516926,8.748422282,Mon
27/04/2012,1.7611,-0.0009,,,,,,,,,,-0.0511%,5.783344756,7.670407343,8.15588199,8.806966189,Fri
26/04/2012,1.762,-0.0079,,,,,,,,,,-0.4464%,5.764347422,7.890293119,8.316321692,9.159508806,Thu
25/04/2012,1.7699,-0.0104,,,,,,,,,,-0.5842%,6.008716811,7.808794991,8.308685971,9.141413561,Wed
24/04/2012,1.7803,-0.0145,,,,,,,,,,-0.8079%,6.612703231,7.779805496,8.239064789,9.224849053,Tue
23/04/2012,1.7948,0.0018,,,,,,,,,,0.1004%,5.54101511,7.971107868,8.009966119,9.140961205,Mon
20/04/2012,1.793,0.0013,,,,,,,,,,0.0726%,7.586309619,8.002620852,8.027005165,9.141283154,Fri
19/04/2012,1.7917,0.0035,,,,,,,,,,0.1957%,7.736076941,8.110777713,8.030879131,9.142693587,Thu
18/04/2012,1.7882,1E-04,,,,,,,,,,0.0056%,7.721303698,8.301067628,8.117207679,9.137930147,Wed
17/04/2012,1.7881,-0.0081,,,,,,,,,,-0.4510%,7.750156923,8.352810263,8.123196037,9.138035122,Tue
16/04/2012,1.7962,-0.0013,,,,,,,,,,-0.0723%,8.1119543,8.368601865,8.039598647,9.329112822,Mon
13/04/2012,1.7975,0.0038,,,,,,,,,,0.2119%,8.099604691,8.962075402,8.149467397,9.35334297,Fri
12/04/2012,1.7937,-0.0145,,,,,,,,,,-0.8019%,8.354404812,8.952925932,8.16407417,9.596060643,Thu
11/04/2012,1.8082,-0.0063,,,,,,,,,,-0.3472%,6.6847656,8.827656411,7.950013318,9.617096059,Wed
10/04/2012,1.8145,0.0153,,,,,,,,,,0.8504%,5.989936135,8.729756324,7.892575861,9.605850682,Tue
09/04/2012,1.7992,0.0046,,,,,,,,,,0.2563%,5.394364577,8.491979622,8.177224779,9.701913429,Mon
06/04/2012,1.7946,0.0032,,,,,,,,,,0.1786%,5.327143315,8.867500295,8.264731496,9.704468924,Fri
05/04/2012,1.7914,-0.0027,,,,,,,,,,-0.1505%,7.281642506,8.862421334,8.359781004,10.01833247,Thu
04/04/2012,1.7941,0.0118,,,,,,,,,,0.6621%,7.567539171,8.921217242,8.663323929,10.01706299,Wed
03/04/2012,1.7823,0.0047,,,,,,,,,,0.2644%,6.083810851,8.73438277,8.66687291,10.14784594,Tue
02/04/2012,1.7776,-0.005,,,,,,,,,,-0.2805%,5.677956156,8.772860534,8.808455001,10.16506308,Mon
30/03/2012,1.7826,-0.0024,,,,,,,,,,-0.1345%,9.318700264,8.843264342,8.797557487,10.24901773,Fri
29/03/2012,1.785,0.0041,,,,,,,,,,0.2302%,9.990122525,9.116904667,8.899855075,10.26474561,Thu
28/03/2012,1.7809,-0.0072,,,,,,,,,,-0.4027%,9.840863312,9.211793514,8.903710919,10.34271879,Wed
27/03/2012,1.7881,0.0033,,,,,,,,,,0.1849%,9.997995481,9.196742933,8.879315258,10.36050833,Tue
26/03/2012,1.7848,-0.0159,,,,,,,,,,-0.8830%,11.49563061,9.189467091,8.968268864,10.754524,Mon
23/03/2012,1.8007,-0.008,,,,,,,,,,-0.4423%,10.42533668,8.759540142,8.864432466,10.67743553,Fri
22/03/2012,1.8087,-0.0052,,,,,,,,,,-0.2867%,10.19044265,8.615619024,8.863980159,10.68500253,Thu
21/03/2012,1.8139,-0.0104,,,,,,,,,,-0.5701%,10.14722047,8.648838319,8.976603858,10.74974271,Wed
20/03/2012,1.8243,0.0197,,,,,,,,,,1.0917%,9.507802278,8.379594323,8.900995105,10.97490692,Tue
19/03/2012,1.8046,0.0096,,,,,,,,,,0.5348%,8.817893794,7.863372039,8.634083555,10.91269806,Mon
16/03/2012,1.795,-0.0031,,,,,,,,,,-0.1724%,10.13417458,7.977726581,8.516543813,11.05576675,Fri
15/03/2012,1.7981,-0.0097,,,,,,,,,,-0.5366%,9.945440392,7.972393851,8.574553203,11.31699978,Thu
14/03/2012,1.8078,0.0171,,,,,,,,,,0.9549%,9.37526176,7.812361716,8.510009561,11.28369489,Wed
13/03/2012,1.7907,-0.0045,,,,,,,,,,-0.2507%,8.613414915,7.351395097,8.186996874,11.23089748,Tue
12/03/2012,1.7952,0.0079,,,,,,,,,,0.4420%,8.538703291,8.191655576,8.210490247,11.39981057,Mon
09/03/2012,1.7873,0.0111,,,,,,,,,,0.6249%,10.12775891,8.273897675,8.467562497,11.52505459,Fri
08/03/2012,1.7762,-0.0051,,,,,,,,,,-0.2863%,9.69871199,8.243765804,8.326275607,11.86715609,Thu
07/03/2012,1.7813,-0.0086,,,,,,,,,,-0.4805%,9.654490873,8.716359376,8.791676239,12.04027062,Wed
06/03/2012,1.7899,0.0194,,,,,,,,,,1.0957%,8.991081389,8.842664557,8.761525993,12.05270991,Tue
05/03/2012,1.7705,0.0025,,,,,,,,,,0.1414%,7.363052731,8.401989463,8.834938484,11.96117194,Mon
02/03/2012,1.768,0.0143,,,,,,,,,,0.8154%,7.757034704,8.391865665,8.885308563,11.9752602,Fri
01/03/2012,1.7537,0.0051,,,,,,,,,,0.2917%,7.856400942,8.045637536,8.628896887,12.27304917,Thu
29/02/2012,1.7486,-0.0037,,,,,,,,,,-0.2112%,7.917553481,8.026517561,8.729463472,12.2649315,Wed
28/02/2012,1.7523,-0.0138,,,,,,,,,,-0.7814%,8.043762376,8.03175203,8.792803551,12.3508179,Tue
27/02/2012,1.7661,-0.0005,,,,,,,,,,-0.0283%,6.904466659,7.941583322,8.675859241,12.4040381,Mon
24/02/2012,1.7666,0.008,,,,,,,,,,0.4549%,7.072273425,8.070568126,8.97344152,12.44601049,Fri
23/02/2012,1.7586,-0.0006,,,,,,,,,,-0.0341%,6.628739716,7.874716441,9.227717834,12.52506916,Thu
22/02/2012,1.7592,0.0069,,,,,,,,,,0.3938%,7.345583907,8.220850153,9.353267295,12.52979958,Wed
21/02/2012,1.7523,0.0099,,,,,,,,,,0.5682%,7.105447109,8.030452358,9.316342352,12.64268752,Tue
20/02/2012,1.7424,-0.012,,,,,,,,,,-0.6840%,6.301879883,7.810392692,9.242151168,12.70299239,Mon
17/02/2012,1.7544,-0.0074,,,,,,,,,,-0.4200%,5.83609945,7.701933295,9.307065836,12.6646802,Fri
16/02/2012,1.7618,-0.0065,,,,,,,,,,-0.3676%,5.540141456,7.732746923,10.00109832,12.94798875,Thu
15/02/2012,1.7683,-0.001,,,,,,,,,,-0.0565%,5.299125026,7.725346635,9.986098152,12.95787579,Wed
14/02/2012,1.7693,0.0047,,,,,,,,,,0.2663%,5.24418719,7.812593877,10.2440746,12.97451523,Tue
13/02/2012,1.7646,0.0026,,,,,,,,,,0.1476%,8.386587221,7.787319672,10.21895856,13.01307034,Mon
10/02/2012,1.762,0.01,,,,,,,,,,0.5708%,8.620941698,8.194200452,10.21473441,13.01145637,Fri
09/02/2012,1.752,0.0032,,,,,,,,,,0.1830%,8.645852056,7.933213925,10.11145138,13.050125,Thu
08/02/2012,1.7488,0,,,,,,,,,,0.0000%,9.412384992,8.456267538,10.10101825,13.05058173,Wed
07/02/2012,1.7488,-0.0094,,,,,,,,,,-0.5346%,9.479897966,8.401226534,10.10188859,13.13925883,Tue
06/02/2012,1.7582,0.0055,,,,,,,,,,0.3138%,9.713803602,9.505201747,10.40526442,13.59167692,Mon
03/02/2012,1.7527,-0.0046,,,,,,,,,,-0.2618%,9.271608387,9.528611768,10.38706064,13.66968001,Fri
02/02/2012,1.7573,0.0015,,,,,,,,,,0.0854%,9.294243027,9.548213317,10.78321555,13.90372821,Thu
01/02/2012,1.7558,-0.0207,,,,,,,,,,-1.1652%,9.641649082,9.818494259,10.99592341,13.9075471,Wed
31/01/2012,1.7765,-0.0098,,,,,,,,,,-0.5486%,8.545872772,9.528370348,10.71957853,13.78383502,Tue
30/01/2012,1.7863,0.0103,,,,,,,,,,0.5800%,8.643749664,9.496381387,11.06923504,13.78543828,Mon
27/01/2012,1.776,-0.0175,,,,,,,,,,-0.9757%,6.698722751,9.604396752,10.97970381,13.87928985,Fri
26/01/2012,1.7935,-0.0125,,,,,,,,,,-0.6921%,5.966767773,9.96508512,11.38165422,13.79226809,Thu
25/01/2012,1.806,-0.0141,,,,,,,,,,-0.7747%,7.797773907,10.04525801,11.27941784,13.89496332,Wed
24/01/2012,1.8201,0.0018,,,,,,,,,,0.0990%,7.174523602,9.929059949,11.47652671,13.86368936,Tue
23/01/2012,1.8183,-0.0115,,,,,,,,,,-0.6285%,7.352174178,10.01474257,11.51763156,13.86418176,Mon
20/01/2012,1.8298,0.0046,,,,,,,,,,0.2520%,7.154308095,10.09137681,11.5656214,13.86398964,Fri
19/01/2012,1.8252,-0.0048,,,,,,,,,,-0.2623%,6.623129025,11.09801887,11.58083345,13.94996851,Thu
18/01/2012,1.83,-0.0119,,,,,,,,,,-0.6461%,6.712606485,11.09360895,11.73069504,14.20523276,Wed
17/01/2012,1.8419,-0.0119,,,,,,,,,,-0.6419%,6.865451316,11.26406992,11.70178417,14.1683443,Tue
16/01/2012,1.8538,-0.0082,,,,,,,,,,-0.4404%,6.669409859,11.10137256,12.24859676,14.22834683,Mon
13/01/2012,1.862,0.0112,,,,,,,,,,0.6051%,8.583743327,11.00329086,12.24300881,14.20585427,Fri
12/01/2012,1.8508,-0.0042,,,,,,,,,,-0.2264%,7.620437247,10.87388159,12.22995894,14.33500141,Thu
11/01/2012,1.855,-0.0132,,,,,,,,,,-0.7066%,9.713780592,10.84376556,12.31807745,14.33802473,Wed
10/01/2012,1.8682,-0.0012,,,,,,,,,,-0.0642%,9.491883261,10.58685795,12.70245644,14.55061676,Tue
09/01/2012,1.8694,-0.0098,,,,,,,,,,-0.5215%,12.46375252,11.30865454,12.85801288,14.61162838,Mon
06/01/2012,1.8792,-0.0022,,,,,,,,,,-0.1169%,12.56136657,11.27636281,13.03592991,14.67089965,Fri
05/01/2012,1.8814,0.0038,,,,,,,,,,0.2024%,12.73739808,12.04728815,13.4134626,14.67027626,Thu
04/01/2012,1.8776,0.0041,,,,,,,,,,0.2188%,13.17450881,12.28355265,13.43388226,14.6692262,Wed
03/01/2012,1.8735,-0.0216,,,,,,,,,,-1.1398%,13.24286875,12.27794307,13.54512108,14.72148168,Tue
02/01/2012,1.8951,0.0042,,,,,,,,,,0.2221%,11.52866132,12.23713634,13.58130496,14.60699067,Mon
30/12/2011,1.8909,-0.0259,,,,,,,,,,-1.3512%,13.12292196,12.2957481,13.88386811,14.63043251,Fri
29/12/2011,1.9168,-0.0051,,,,,,,,,,-0.2654%,11.63014772,12.2212697,14.22101655,14.49774286,Thu
28/12/2011,1.9219,0.0226,,,,,,,,,,1.1899%,11.4404694,12.15413765,14.56253358,14.49304044,Wed
27/12/2011,1.8993,0.0067,,,,,,,,,,0.3540%,10.64212536,12.15829926,14.4010372,14.38346714,Tue
26/12/2011,1.8926,-0.0089,,,,,,,,,,-0.4681%,10.6487244,12.17382492,14.44915769,14.49206301,Mon
23/12/2011,1.9015,0.0107,,,,,,,,,,0.5659%,10.41321255,12.16316811,14.44680101,14.6830842,Fri
22/12/2011,1.8908,0.0057,,,,,,,,,,0.3024%,12.49883132,12.12674287,14.96900677,15.01163608,Thu
21/12/2011,1.8851,0.001,,,,,,,,,,0.0531%,12.81220904,12.50468926,14.97499518,15.01066139,Wed
20/12/2011,1.8841,-0.0215,,,,,,,,,,-1.1283%,13.24317045,12.68895283,15.09105316,15.59482164,Tue
19/12/2011,1.9056,0.0181,,,,,,,,,,0.9589%,10.62461845,12.93917242,15.0618288,15.55064031,Mon
16/12/2011,1.8875,0.0099,,,,,,,,,,0.5273%,10.21603858,12.90243215,14.96888669,15.5609068,Fri
15/12/2011,1.8776,-0.0102,,,,,,,,,,-0.5403%,10.19857875,12.90612445,15.13988646,15.54733465,Thu
14/12/2011,1.8878,0.0068,,,,,,,,,,0.3615%,9.026873665,12.81431398,15.08222801,15.537854,Wed
13/12/2011,1.881,0.0108,,,,,,,,,,0.5775%,9.207928618,13.79162862,15.32570593,15.60680821,Tue
12/12/2011,1.8702,0.0277,,,,,,,,,,1.5034%,12.28312086,14.03595817,15.46556912,15.61089952,Mon
09/12/2011,1.8425,-0.0044,,,,,,,,,,-0.2382%,9.259128759,13.81379716,15.05304219,15.54611319,Fri
08/12/2011,1.8469,0.0166,,,,,,,,,,0.9070%,11.56465304,14.36249632,15.533539,15.62159501,Thu
07/12/2011,1.8303,-0.004,,,,,,,,,,-0.2181%,11.29094344,14.23186004,15.41445318,15.82348168,Wed
06/12/2011,1.8343,0.002,,,,,,,,,,0.1092%,11.29763256,14.37632285,15.43978771,15.81746947,Tue
05/12/2011,1.8323,0.0021,,,,,,,,,,0.1147%,13.59084709,14.94404202,15.51419787,15.81884837,Mon
02/12/2011,1.8302,0.0018,,,,,,,,,,0.0984%,13.56640872,15.39027335,15.51647886,15.82082936,Fri
01/12/2011,1.8284,0.0003,,,,,,,,,,0.0164%,16.31459623,16.43664916,15.63723264,15.83194246,Thu
30/11/2011,1.8281,-0.0231,,,,,,,,,,-1.2478%,16.31917953,16.89101717,15.65065424,15.83403122,Wed
29/11/2011,1.8512,-0.0083,,,,,,,,,,-0.4464%,15.48786242,16.56821661,15.50979162,15.67722058,Tue
28/11/2011,1.8595,-0.0259,,,,,,,,,,-1.3737%,14.87779978,16.63321619,16.22669649,15.67800591,Mon
25/11/2011,1.8854,0.0153,,,,,,,,,,0.8181%,10.54422557,16.1396389,16.05526044,15.48438517,Fri
24/11/2011,1.8701,-0.0031,,,,,,,,,,-0.1655%,10.53740288,16.84692268,16.32610911,15.53462236,Thu
23/11/2011,1.8732,0.022,,,,,,,,,,1.1884%,12.40566389,16.85897139,16.33320795,15.54644328,Wed
22/11/2011,1.8512,-0.0065,,,,,,,,,,-0.3499%,12.77600977,16.69016197,16.13954138,15.55286445,Tue
21/11/2011,1.8577,0.0279,,,,,,,,,,1.5248%,14.28620764,16.98661088,16.14567419,15.5374572,Mon
18/11/2011,1.8298,0.0012,,,,,,,,,,0.0656%,13.76433038,16.4552332,16.04712807,15.39855847,Fri
17/11/2011,1.8286,0.0216,,,,,,,,,,1.1954%,13.71149793,16.7440215,16.05923867,15.41417827,Thu
16/11/2011,1.807,0.008,,,,,,,,,,0.4447%,13.13165465,16.32290572,16.08947614,15.4231456,Wed
15/11/2011,1.799,0.0151,,,,,,,,,,0.8465%,16.22652258,16.57045816,16.11368294,15.41349793,Tue
14/11/2011,1.7839,0.0067,,,,,,,,,,0.3770%,16.23461958,16.5156069,16.00600221,15.52453705,Mon
11/11/2011,1.7772,-0.0145,,,,,,,,,,-0.8093%,17.53925264,16.42189642,16.05505625,15.52237005,Fri
10/11/2011,1.7917,-0.0099,,,,,,,,,,-0.5495%,18.32309954,17.2004483,16.09961248,15.45319577,Thu
09/11/2011,1.8016,0.0318,,,,,,,,,,1.7968%,17.86005273,17.21760054,16.49289187,15.42352541,Wed
08/11/2011,1.7698,-0.0074,,,,,,,,,,-0.4164%,16.12841907,16.22675274,16.02772744,15.22069831,Tue
07/11/2011,1.7772,0.0096,,,,,,,,,,0.5431%,17.43578875,16.38779795,16.17909026,15.20311315,Mon
04/11/2011,1.7676,0.0144,,,,,,,,,,0.8214%,18.00479384,16.25261235,16.14320981,15.21530731,Fri
03/11/2011,1.7532,-0.0257,,,,,,,,,,-1.4447%,18.84325895,16.25584907,16.30054264,15.17426295,Thu
02/11/2011,1.7789,-0.0139,,,,,,,,,,-0.7753%,18.62013468,15.76240207,15.95201829,15.04638234,Wed
01/11/2011,1.7928,0.0217,,,,,,,,,,1.2252%,18.55184734,15.90738881,16.31257928,14.97749943,Tue
31/10/2011,1.7711,0.0267,,,,,,,,,,1.5306%,17.03476668,16.84028096,16.19458523,15.01824685,Mon
28/10/2011,1.7444,-0.003,,,,,,,,,,-0.1717%,11.83494501,16.35846035,15.93563527,14.8623864,Fri
27/10/2011,1.7474,-0.0107,,,,,,,,,,-0.6086%,18.10987244,17.1081875,15.93338097,14.85599465,Thu
26/10/2011,1.7581,-0.0215,,,,,,,,,,-1.2081%,18.16155509,17.03258076,15.88414114,14.8099766,Wed
25/10/2011,1.7796,-0.0202,,,,,,,,,,-1.1223%,18.87414089,16.65866624,15.75669815,14.69782008,Tue
24/10/2011,1.7998,-0.034,,,,,,,,,,-1.8541%,18.78146075,16.36077391,15.55610548,14.55539848,Mon
21/10/2011,1.8338,-0.0242,,,,,,,,,,-1.3025%,16.37217355,15.6919897,14.95242803,14.20742892,Fri
20/10/2011,1.858,-0.0111,,,,,,,,,,-0.5939%,15.70116256,15.11856467,14.70937705,14.05157354,Thu
19/10/2011,1.8691,0.0118,,,,,,,,,,0.6353%,15.20067792,15.31817667,14.63546751,14.03637552,Wed
18/10/2011,1.8573,-0.0085,,,,,,,,,,-0.4556%,16.37636312,15.30841965,14.58769666,14.1831087,Tue
17/10/2011,1.8658,0.0335,,,,,,,,,,1.8283%,17.15992753,15.19916267,14.74721854,14.15315981,Mon
14/10/2011,1.8323,-0.0045,,,,,,,,,,-0.2450%,12.57645131,14.54254532,14.65372626,13.95250255,Fri
13/10/2011,1.8368,0.0158,,,,,,,,,,0.8677%,16.48475732,14.7356786,15.33695798,13.94317653,Thu
12/10/2011,1.821,-0.0195,,,,,,,,,,-1.0595%,15.73116179,15.33167225,15.23864209,13.89218884,Wed
11/10/2011,1.8405,0.0108,,,,,,,,,,0.5903%,14.95011892,14.83687505,16.12333504,13.76315436,Tue
10/10/2011,1.8297,-0.0191,,,,,,,,,,-1.0331%,15.03452629,15.251791,16.27894636,13.75572987,Mon
07/10/2011,1.8488,0.003,,,,,,,,,,0.1625%,14.00482417,14.77040693,16.16389158,13.64327983,Fri
06/10/2011,1.8458,-0.022,,,,,,,,,,-1.1779%,14.72361727,15.40510295,16.16424535,13.73052076,Thu
05/10/2011,1.8678,-0.02,,,,,,,,,,-1.0594%,12.97003964,14.88862157,15.8780909,13.58719076,Wed
04/10/2011,1.8878,-0.0026,,,,,,,,,,-0.1375%,11.15189348,15.44747956,15.78021502,13.43601526,Tue
03/10/2011,1.8904,0.0305,,,,,,,,,,1.6399%,14.21593434,15.54413074,15.82845784,13.52157608,Mon
30/09/2011,1.8599,0.0073,,,,,,,,,,0.3940%,15.10042516,15.29867285,15.72719473,13.34558919,Fri
29/09/2011,1.8526,-0.0084,,,,,,,,,,-0.4514%,16.48780331,15.29360591,15.85787623,13.36154438,Thu
